symbol,Date,FiscalQuarter,FiscalYear,NetIncome,GrossSales
571,2022-02-10,1.0,2022,-111.459999,93.00477372448906
669,2022-02-10,4.0,2021,987.864014,4448.701882569317
570,2022-02-11,4.0,2021,331.0,1182.9220485601058
330,2022-02-15,4.0,2021,4631.0,23777.403731739287
332,2022-02-15,4.0,2021,2034.0,5160.683475020662
370,2022-02-15,4.0,2021,971.0,7544.7895486471625
495,2022-02-15,4.0,2021,1099.0,5328.432566536311
565,2022-02-15,4.0,2021,-352.033997,909.9106282647919
732,2022-02-15,4.0,2021,424.0,9487.29498664086
21,2022-02-16,1.0,2022,280.076996,5951.979638434364
24,2022-02-16,1.0,2022,1792.0,15860.13900434294
121,2022-02-16,4.0,2021,1024.0,17272.56066258817
125,2022-02-16,4.0,2021,407.0,3455.6602100390005
261,2022-02-16,4.0,2021,197.725006,1934.8196153033703
338,2022-02-16,4.0,2021,2118.0,10486.381394757313
394,2022-02-16,2.0,2022,5953.0,31247.48330979912
476,2022-02-16,4.0,2021,137.761993,231.25864552708092
564,2022-02-16,4.0,2021,-468.0,3364.582462854851
638,2022-02-16,4.0,2022,9752.0,16253.333333333334
663,2022-02-16,4.0,2021,499.727997,4825.1508953993625
668,2022-02-16,4.0,2021,1082.199951,1803.6665850000002
216,2022-02-17,4.0,2021,519.041016,8382.581746760683
265,2022-02-17,4.0,2022,13940.0,291036.95745778654
528,2022-02-17,4.0,2021,242.384995,1658.4039832693736
563,2022-02-17,4.0,2021,-520.379028,579.2375033856755
797,2022-02-17,4.0,2021,436.631989,1376.40443145796
79,2022-02-18,1.0,2022,904.0,32742.471949872615
662,2022-02-18,4.0,2021,762.0,4245.413252014292
127,2022-02-22,4.0,2022,16433.0,66058.1983819421
161,2022-02-22,3.0,2022,3570.0,17343.17230742844
227,2022-02-22,4.0,2021,1959.639038,3266.0650633333335
412,2022-02-22,4.0,2021,324.015991,1717.8956717949134
424,2022-02-22,4.0,2021,-428.792999,1334.0908398976521
652,2022-02-22,1.0,2022,283.0,3241.8017198851794
750,2022-02-22,4.0,2021,183.199997,517.9113403784886
152,2022-02-23,4.0,2022,8442.0,66172.33064213817
280,2022-02-23,4.0,2022,3282.800049,21933.866506230373
334,2022-02-23,4.0,2021,203.246994,2420.371694026866
569,2022-02-23,4.0,2021,-61.257,24.036388459596424
641,2022-02-23,4.0,2021,1165.0,5754.471365877466
741,2022-02-23,2.0,2022,-197.100006,1562.4521292006807
764,2022-02-23,4.0,2021,83.304001,4539.92720287145
822,2022-02-23,4.0,2021,203.699997,1774.3987575702793
27,2022-02-24,4.0,2022,497.0,3427.345422333432
175,2022-02-24,4.0,2021,233.0,7277.781261027814
187,2022-02-24,4.0,2021,2322.0,10351.568878477769
359,2022-02-24,4.0,2021,4664.0,9909.25654673149
400,2022-02-24,4.0,2021,460.600006,3092.0700762949677
457,2022-02-24,4.0,2021,158.826004,8805.767536073301
478,2022-02-24,2.0,2022,328.0,5616.252305174781
492,2022-02-24,4.0,2021,2146.0,6626.9260792561445
523,2022-02-24,4.0,2021,-287.0,7629.134103192843
536,2022-02-24,4.0,2021,128.0,897.5955033986843
566,2022-02-24,4.0,2021,0.113,125.55595813207897
604,2022-02-24,4.0,2021,359.080994,7218.8887194907065
626,2022-02-24,4.0,2021,2567.600098,7014.962844934324
661,2022-02-24,4.0,2021,16976.189453,44674.13852038525
765,2022-02-24,4.0,2022,1820.0,7324.830809336617
709,2022-02-25,4.0,2021,1747.411987,3381.431058686247
75,2022-03-01,4.0,2021,200.391998,1219.3747071240891
78,2022-03-01,4.0,2022,6946.0,57613.04785357878
213,2022-03-01,4.0,2022,1722.588989,11247.211305786595
455,2022-03-01,1.0,2022,513.0,15038.669594846877
505,2022-03-01,4.0,2021,2568.707031,4281.178385
698,2022-03-01,4.0,2022,1444.0,16555.324245509342
824,2022-03-02,4.0,2022,-679.947998,517.5201376222396
145,2022-03-03,4.0,2022,1666.0,76960.87002636037
778,2022-03-03,1.0,2022,2472.0,17462.941111715696
551,2022-03-09,4.0,2022,-232.378006,788.1155461342468
298,2022-03-10,3.0,2022,3528.0,18215.558960483762
531,2022-03-10,4.0,2022,-69.975998,1269.1435209470483
567,2022-03-10,4.0,2021,-108.664001,202.6824963688697
572,2022-03-10,4.0,2021,-4688.0,31.19630356748683
560,2022-03-15,4.0,2021,-534.19397,659.1602443483849
97,2022-03-17,3.0,2022,3268.0,56647.675207549066
675,2022-03-17,2.0,2022,3477.259033,27242.23993857444
84,2022-03-18,4.0,2022,2399.231934,20169.490825079163
306,2022-03-22,1.0,2022,1266.0,8136.679142143512
111,2022-03-23,3.0,2022,1909.199951,8673.494980350368
576,2022-03-24,4.0,2021,-47.464001,29.823489238971455
165,2022-03-29,2.0,2022,4569.0,12422.713064679447
763,2022-03-29,4.0,2022,975.322021,4529.338263707063
196,2022-03-30,3.0,2022,1096.400024,3641.336958628233
266,2022-03-31,2.0,2022,4337.0,76767.72451015146
573,2022-03-31,4.0,2021,-253.931,4896.910629004735
577,2022-03-31,4.0,2021,-95.300003,150.20638973241506
80,2022-04-13,1.0,2022,1771.0,27836.606764178763
115,2022-04-19,1.0,2022,264.0,10117.985352094322
150,2022-04-19,1.0,2022,1733.0,39051.78003983325
684,2022-04-19,1.0,2022,1597.447021,19468.02672220008
146,2022-04-20,3.0,2022,3396.352051,10894.355381630392
207,2022-04-20,3.0,2022,11735.0,47056.20142311265
261,2022-04-20,1.0,2022,62.905998,2543.2082630639543
523,2022-04-20,1.0,2022,-506.0,8023.09299842136
525,2022-04-20,1.0,2022,80.0,13483.378619137522
584,2022-04-20,1.0,2022,695.299988,12541.681782878873
632,2022-04-20,1.0,2022,421.0,4805.986408006889
790,2022-04-20,1.0,2022,3280.0,51675.126866546096
45,2022-04-21,1.0,2022,859.0,10699.617879573705
77,2022-04-21,1.0,2022,1725.0,18960.083532981156
156,2022-04-21,1.0,2022,1086.0,17716.700296786763
224,2022-04-21,1.0,2022,5164.0,202462.47380085688
252,2022-04-21,1.0,2022,1630.0,17601.568702783057
278,2022-04-21,1.0,2022,-57.0,2421.1729857232826
344,2022-04-21,1.0,2022,1904.0,16391.74826803681
541,2022-04-21,1.0,2022,1552.0,49697.70592215987
16,2022-04-22,1.0,2022,2099.0,41910.54865442783
37,2022-04-22,1.0,2022,4711.0,87819.41667208048
140,2022-04-22,1.0,2022,684.0,24054.43747127981
143,2022-04-22,1.0,2022,535.0,12284.842665889502
175,2022-04-22,1.0,2022,469.0,4048.842640043754
218,2022-04-22,1.0,2022,520.0,17773.960854671644
403,2022-04-22,1.0,2022,1465.0,29168.375621781768
25,2022-04-26,1.0,2022,1064.0,62150.233621659536
72,2022-04-26,1.0,2022,581.0,11066.87032170129
167,2022-04-26,1.0,2022,1303.0,22531.276477271873
192,2022-04-26,1.0,2022,600.5,13237.876158452606
198,2022-04-26,1.0,2022,4273.0,44821.050559013354
220,2022-04-26,1.0,2022,370.799988,15234.455935448166
238,2022-04-26,1.0,2022,2201.0,12898.074098178873
255,2022-04-26,1.0,2022,2662.0,70007.36115871926
256,2022-04-26,1.0,2022,1126.0,44724.46074534152
296,2022-04-26,3.0,2022,55998.0,139956.52021275047
340,2022-04-26,1.0,2022,514.0,11746.80278789497
440,2022-04-26,1.0,2022,287.600006,9317.914759990634
672,2022-04-26,1.0,2022,861.0,17996.615410529816
750,2022-04-26,1.0,2022,44.400002,927.9153654289926
28,2022-04-27,3.0,2022,2323.399902,19400.04094597009
40,2022-04-27,1.0,2022,-1242.0,36688.37752327346
109,2022-04-27,1.0,2022,730.0,27391.032541925408
112,2022-04-27,1.0,2022,2807.0,117918.3497557996
121,2022-04-27,1.0,2022,781.0,17455.246512661048
179,2022-04-27,1.0,2022,703.0,7698.652180208369
216,2022-04-27,1.0,2022,175.587006,7125.032662132935
309,2022-04-27,1.0,2022,682.0,11311.234683489327
337,2022-04-27,1.0,2022,429.200012,8897.51806514691
368,2022-04-27,1.0,2022,713.0,65478.44662163976
370,2022-04-27,1.0,2022,325.0,10414.997805558782
433,2022-04-27,1.0,2022,509.0,18223.530362272584
437,2022-04-27,2.0,2022,6333.0,36371.09949352332
485,2022-04-27,1.0,2022,481.880005,11526.635989438644
530,2022-04-27,1.0,2022,131.0,7111.969103859632
548,2022-04-27,1.0,2022,-5.281,730.1635780206169
626,2022-04-27,1.0,2022,702.700012,8022.645502677911
663,2022-04-27,1.0,2022,147.692993,4868.031359189806
668,2022-04-27,1.0,2022,211.591995,1793.5558903549636
701,2022-04-27,1.0,2022,16436.0,234655.36975613268
702,2022-04-27,1.0,2022,16436.0,185761.84023437035
736,2022-04-27,1.0,2022,7465.0,65486.93992706871
740,2022-04-27,1.0,2022,75.0,4205.145429236254
759,2022-04-27,2.0,2022,1126.0,9182.936354961135
822,2022-04-27,1.0,2022,56.400002,1970.2568059548087
35,2022-04-28,1.0,2022,73.0,11913.226450696886
54,2022-04-28,1.0,2022,1537.0,45443.76994178467
65,2022-04-28,1.0,2022,3476.0,79070.96341426409
104,2022-04-28,1.0,2022,-3119.0,90952.76232550459
116,2022-04-28,1.0,2022,475.0,11394.74995883393
122,2022-04-28,1.0,2022,533.478027,6907.656042502895
132,2022-04-28,1.0,2022,8113.0,40163.00914114249
139,2022-04-28,3.0,2022,2516.662109,5697.022280262766
183,2022-04-28,1.0,2022,955.0,24812.66509018849
203,2022-04-28,1.0,2022,1959.0,14349.623500605947
223,2022-04-28,1.0,2022,-278.0,15045.22736465036
228,2022-04-28,1.0,2022,323.0,12815.458528029732
240,2022-04-28,1.0,2022,2220.0,29779.972865739783
295,2022-04-28,1.0,2022,514.400024,5154.988538902286
378,2022-04-28,1.0,2022,513.286011,3645.7630576639676
442,2022-04-28,1.0,2022,1174.0,23239.412101301154
459,2022-04-28,3.0,2022,-495.713013,2331.018054356032
461,2022-04-28,1.0,2022,165.100006,3105.836452391656
492,2022-04-28,1.0,2022,585.0,8278.478116871982
519,2022-04-28,1.0,2022,309.0,5436.582645126711
528,2022-04-28,1.0,2022,-26.306,2238.2369385809843
557,2022-04-28,1.0,2022,1387.0,11517.209268322715
574,2022-04-28,1.0,2022,1.018,185.81452822891356
608,2022-04-28,1.0,2022,-3844.0,342636.3676100721
700,2022-04-28,1.0,2022,2631.0,15603.842451016608
10,2022-04-29,1.0,2022,1134.0,21366.67177592959
23,2022-04-29,2.0,2022,59640.0,275530.5517329072
41,2022-04-29,1.0,2022,1283.0,30184.85824355231
58,2022-04-29,1.0,2022,6300.0,164156.7139975055
63,2022-04-29,1.0,2022,603.0,13289.594658096996
64,2022-04-29,1.0,2022,1048.0,9566.314270884162
95,2022-04-29,1.0,2022,5750.0,272854.7216008188
651,2022-04-29,1.0,2022,1389.0,38099.23955948296
738,2022-04-29,1.0,2022,657.0,116048.42347793221
821,2022-04-29,1.0,2022,1320.0,36635.490127724326
74,2022-05-03,1.0,2022,423.0,19343.858014593636
91,2022-05-03,1.0,2022,533.0,13363.638530610544
125,2022-05-03,1.0,2022,211.0,5237.953898816595
158,2022-05-03,1.0,2022,1299.0,7457.546382650378
227,2022-05-03,1.0,2022,516.294983,2905.3543616827324
375,2022-05-03,1.0,2022,-92.014,270.51113947055705
430,2022-05-03,1.0,2022,218.5,7904.220036614014
448,2022-05-03,2.0,2022,1491.099976,22597.44919098882
565,2022-05-03,1.0,2022,-18.792,5071.793309019096
589,2022-05-03,3.0,2022,2358.0,13187.928462720816
622,2022-05-03,3.0,2022,-5.64,735.3344070303173
732,2022-05-03,1.0,2022,121.0,8390.64982584031
788,2022-05-03,1.0,2022,666.0,8797.281113277952
804,2022-05-03,1.0,2022,1172.0,135491.06667592263
813,2022-05-03,1.0,2022,61.91,1766.9870419933313
93,2022-05-04,2.0,2022,1570.0,13980.182605192553
130,2022-05-04,1.0,2022,263.399994,10825.003881007966
138,2022-05-04,2.0,2022,392.0,37049.89135786374
334,2022-05-04,1.0,2022,45.313999,3465.2189773867444
338,2022-05-04,1.0,2022,2009.0,16189.055061359997
417,2022-05-04,1.0,2022,973.5,8332.153424213482
465,2022-05-04,1.0,2022,-221.626999,2367.994086851092
487,2022-05-04,1.0,2022,553.0,24600.526492641915
495,2022-05-04,1.0,2022,377.0,13229.794558251
540,2022-05-04,1.0,2022,3657.0,12181.623125797283
549,2022-05-04,1.0,2022,-5918.0,17988.603516217292
550,2022-05-04,1.0,2022,567.0,13826.83583727924
575,2022-05-04,1.0,2022,-229.0,11949.61239729182
576,2022-05-04,1.0,2022,-9.882,75.08860370566339
604,2022-05-04,1.0,2022,84.875,5700.594103961811
616,2022-05-04,1.0,2022,399.0,4343.543340463333
628,2022-05-04,1.0,2022,563.0,14165.912030556254
634,2022-05-04,1.0,2022,-1341.0,7176.735017650632
641,2022-05-04,1.0,2022,-700.0,9920.137981487034
8,2022-05-05,2.0,2022,1086.400024,6823.954754064942
36,2022-05-05,2.0,2022,1131.0,48384.506369947245
141,2022-05-05,1.0,2022,424.0,9387.134227806742
204,2022-05-05,1.0,2022,5759.0,47604.30211876254
332,2022-05-05,1.0,2022,594.0,5274.377701867673
359,2022-05-05,1.0,2022,390.0,15095.433484601333
457,2022-05-05,1.0,2022,-207.363007,11179.614568939363
508,2022-05-05,3.0,2022,74.831001,664.2072323954594
552,2022-05-05,1.0,2022,-41.381001,703.815924242184
554,2022-05-05,1.0,2022,9.738,1134.6621519002342
564,2022-05-05,1.0,2022,-167.0,3623.606326064888
568,2022-05-05,1.0,2022,-81.286003,226.60751298115278
569,2022-05-05,1.0,2022,-13.057,169.34736897267933
577,2022-05-05,1.0,2022,-25.656,291.6208328125166
590,2022-05-05,1.0,2022,787.799988,7551.003561619312
640,2022-05-05,1.0,2022,90.0,12635.278515095346
662,2022-05-05,1.0,2022,86.0,3286.5361670860875
677,2022-05-05,1.0,2021,193.0,8856.958713749342
715,2022-05-05,1.0,2022,667.0,6673.003133842828
797,2022-05-05,1.0,2022,-468.993011,1546.9006052014995
630,2022-05-06,1.0,2022,351.899994,8852.434287456503
709,2022-05-06,1.0,2022,76.910004,4601.304340839955
773,2022-05-06,1.0,2022,1102.602051,3097.9886954684666
119,2022-05-10,1.0,2022,65.750999,4223.863294343716
187,2022-05-10,1.0,2022,4876.0,27351.891844342852
230,2022-05-10,3.0,2022,848.778992,44832.44020462738
361,2022-05-10,4.0,2022,789.0,2379.4619355107457
476,2022-05-10,1.0,2022,-14.598,1101.9130717102232
555,2022-05-10,3.0,2022,-1572.400024,1385.0627558195563
560,2022-05-10,1.0,2022,-37.241001,322.8659452952818
562,2022-05-10,1.0,2022,-177.554993,841.0831881304911
573,2022-05-10,1.0,2022,178.0,5484.671911894323
578,2022-05-10,1.0,2022,56.403,1720.0075134730891
75,2022-05-11,1.0,2022,37.402,1609.443348135033
83,2022-05-11,2.0,2022,1797.0,51756.927487605986
571,2022-05-11,2.0,2022,-172.164001,471.3168143641534
572,2022-05-11,1.0,2022,-1593.0,544.6628568049279
566,2022-05-12,1.0,2022,5.101,112.32279118583038
567,2022-05-12,1.0,2022,-30.608999,217.45077172495448
21,2022-05-18,2.0,2022,1063.349976,9133.12720400807
394,2022-05-18,3.0,2022,8997.0,30084.279376028197
24,2022-05-19,2.0,2022,3328.0,23915.486326229715
260,2022-05-19,4.0,2022,1386.94104,4037.84351330538
478,2022-05-24,3.0,2022,2122.0,10694.440566302374
652,2022-05-24,2.0,2022,557.0,5274.605230808655
661,2022-05-24,1.0,2022,4315.759766,55749.48578443929
161,2022-05-26,4.0,2022,5062.0,9474.968675488893
778,2022-05-26,2.0,2022,5062.0,23863.862230057726
123,2022-05-31,2.0,2022,2086.0,42220.6463934887
455,2022-06-01,2.0,2022,763.0,17360.077895727583
306,2022-06-16,2.0,2022,2444.0,6181.934691819271
675,2022-06-23,3.0,2022,5296.575195,26117.302061563907
111,2022-06-29,4.0,2022,2735.0,8203.520313801
196,2022-06-29,4.0,2022,1392.800049,2321.333415
165,2022-06-30,3.0,2022,7195.0,11991.666666666668
266,2022-06-30,3.0,2022,4566.0,44323.462666853695
198,2022-07-12,2.0,2022,5719.0,19472.063585646072
115,2022-07-19,2.0,2022,381.0,769.0199178490608
150,2022-07-19,2.0,2022,2042.0,9959.039316725326
684,2022-07-19,2.0,2022,3038.397949,19723.466007340376
261,2022-07-20,2.0,2022,140.113007,2489.077179980822
430,2022-07-20,2.0,2022,1277.199951,2377.1208440147757
525,2022-07-20,2.0,2022,-757.0,5164.139905777763
584,2022-07-20,2.0,2022,2106.199951,4211.046478559113
632,2022-07-20,2.0,2022,842.0,2186.046728445113
790,2022-07-20,2.0,2022,5549.0,30302.89961605182
45,2022-07-21,2.0,2022,2037.0,4370.760490087881
77,2022-07-21,2.0,2022,3405.0,5675.0
156,2022-07-21,2.0,2022,2064.0,7649.076319806483
172,2022-07-21,2.0,2022,459.0,2325.4882691969087
252,2022-07-21,2.0,2022,3465.0,6704.417459903869
344,2022-07-21,2.0,2022,2942.0,4903.333333333334
370,2022-07-21,2.0,2022,581.0,5244.082660102504
541,2022-07-21,2.0,2022,3233.0,5388.333333333334
16,2022-07-22,2.0,2022,4063.0,13479.434062224791
37,2022-07-22,2.0,2022,10026.0,43336.47550445691
218,2022-07-22,2.0,2022,1490.0,8380.804186434298
378,2022-07-22,2.0,2022,243.279007,1445.3188442229502
403,2022-07-22,2.0,2022,2844.0,4740.0
25,2022-07-26,2.0,2022,2304.0,28618.9070871266
62,2022-07-26,2.0,2022,4693.0,7821.666666666667
72,2022-07-26,2.0,2022,1187.0,3714.9124838543303
112,2022-07-26,2.0,2022,4449.0,14068.115358337946
143,2022-07-26,2.0,2022,976.0,2872.401053962986
192,2022-07-26,2.0,2022,1320.900024,5771.754982158007
228,2022-07-26,2.0,2022,979.0,9130.2201500176
238,2022-07-26,2.0,2022,4492.0,7486.666666666667
255,2022-07-26,2.0,2022,5511.0,19414.288401992555
256,2022-07-26,2.0,2022,2464.0,19034.651936234335
296,2022-07-26,4.0,2022,72738.0,121230.0
309,2022-07-26,2.0,2022,1291.0,3615.2834221970143
672,2022-07-26,2.0,2022,1609.0,11258.108836189074
750,2022-07-26,2.0,2022,96.599998,307.4414736789218
770,2022-07-26,3.0,2022,11017.0,18361.666666666668
788,2022-07-26,2.0,2022,1349.0,3805.227989028991
40,2022-07-27,2.0,2022,-1082.0,2656.408985611137
41,2022-07-27,2.0,2022,2712.0,4780.541090761745
109,2022-07-27,2.0,2022,1496.0,8203.084905540409
121,2022-07-27,2.0,2022,1046.0,5243.007331534315
125,2022-07-27,2.0,2022,578.0,1017.9476101748563
146,2022-07-27,4.0,2022,4605.286133,9927.145254102907
179,2022-07-27,2.0,2022,1522.0,4198.3748690919665
216,2022-07-27,2.0,2022,414.987,691.6450000000001
220,2022-07-27,2.0,2022,948.700012,6084.946812507742
337,2022-07-27,2.0,2022,905.299988,3090.72764195317
340,2022-07-27,2.0,2022,1101.0,2719.342715178614
368,2022-07-27,2.0,2022,605.0,24534.611332319273
437,2022-07-27,3.0,2022,10063.0,16771.666666666668
485,2022-07-27,2.0,2022,1058.640015,3544.9207954084022
530,2022-07-27,2.0,2022,6.0,2640.386372280325
556,2022-07-27,2.0,2022,701.0,1168.3333333333335
590,2022-07-27,2.0,2022,1222.099976,2036.8332933333334
604,2022-07-27,2.0,2022,177.600006,2666.776640195177
628,2022-07-27,2.0,2022,1140.0,5239.249214628679
663,2022-07-27,2.0,2022,363.934998,606.5583300000001
701,2022-07-27,2.0,2022,32438.0,78986.63597202415
702,2022-07-27,2.0,2022,32438.0,54063.333333333336
740,2022-07-27,2.0,2022,95.0,1455.5079429632494
759,2022-07-27,3.0,2022,1720.0,4738.917787520893
813,2022-07-27,2.0,2022,143.841995,812.3207287266299
822,2022-07-27,2.0,2022,121.800003,1012.5082332119026
10,2022-07-28,2.0,2022,2397.0,8609.73088834798
23,2022-07-28,3.0,2022,79082.0,131803.33333333334
35,2022-07-28,2.0,2022,328.0,2297.167353985356
65,2022-07-28,2.0,2022,6717.0,22019.611518000253
104,2022-07-28,2.0,2022,-2481.0,49468.32910135978
122,2022-07-28,2.0,2022,849.033997,2522.573109344171
139,2022-07-28,4.0,2022,3322.060059,5536.766765
183,2022-07-28,2.0,2022,1901.0,7824.399530204739
203,2022-07-28,2.0,2022,2850.0,8363.173863037824
223,2022-07-28,2.0,2022,482.0,9393.814254815305
240,2022-07-28,2.0,2022,3888.0,6480.0
245,2022-07-28,2.0,2022,227.5,839.1200752600238
295,2022-07-28,2.0,2022,802.200012,2519.6737022844995
442,2022-07-28,2.0,2022,1546.0,9127.436786242402
461,2022-07-28,2.0,2022,338.100006,1898.2485954320737
492,2022-07-28,2.0,2022,803.0,3983.850898768206
519,2022-07-28,2.0,2022,601.0,2688.369481276135
528,2022-07-28,2.0,2022,-138.626999,1194.8666465070853
557,2022-07-28,2.0,2022,1974.0,4131.587947073469
608,2022-07-28,2.0,2022,-5872.0,143763.60156723353
626,2022-07-28,2.0,2022,1593.599976,2839.67244288214
700,2022-07-28,2.0,2022,4906.0,8176.666666666667
736,2022-07-28,2.0,2022,14152.0,46268.87145019287
58,2022-07-29,2.0,2022,18000.0,60286.735853817554
63,2022-07-29,2.0,2022,1242.0,9039.613495408092
64,2022-07-29,2.0,2022,1562.0,4722.355324715632
95,2022-07-29,2.0,2022,24324.0,64514.80813219448
116,2022-07-29,2.0,2022,945.0,1575.0
132,2022-07-29,2.0,2022,7659.0,22486.943939403092
207,2022-07-29,4.0,2022,14793.0,24655.0
487,2022-07-29,2.0,2022,800.0,1333.3333333333335
651,2022-07-29,2.0,2022,3097.0,15187.077155738058
738,2022-07-29,2.0,2022,3839.0,29830.826707546457
821,2022-07-29,2.0,2022,2964.0,24744.340784701213
54,2022-08-02,2.0,2022,3210.0,5350.0
74,2022-08-02,2.0,2022,1130.0,3216.105190658105
91,2022-08-02,2.0,2022,1135.0,7529.7300738427
128,2022-08-02,2.0,2022,1400.0,3604.9737325339206
158,2022-08-02,2.0,2022,2350.0,3916.666666666667
187,2022-08-02,2.0,2022,8631.0,14385.0
338,2022-08-02,2.0,2022,4380.0,7300.0
375,2022-08-02,2.0,2022,-182.505005,68.9445620663348
448,2022-08-02,3.0,2022,2404.800049,9449.56534171022
495,2022-08-02,2.0,2022,1055.0,1758.3333333333335
549,2022-08-02,2.0,2022,-8534.0,5387.373351096474
565,2022-08-02,2.0,2022,360.049011,1496.5041858266788
622,2022-08-02,4.0,2022,11.275,334.15295762590927
804,2022-08-02,2.0,2022,7389.0,38726.7601022056
130,2022-08-03,2.0,2022,778.299988,2366.155094095985
334,2022-08-03,2.0,2022,193.470993,1504.640213357187
417,2022-08-03,2.0,2022,1825.599976,3514.122742569833
433,2022-08-03,2.0,2022,168.0,525.1129074007176
540,2022-08-03,2.0,2022,5854.0,9756.666666666668
568,2022-08-03,2.0,2022,-301.710999,85.70420198062664
575,2022-08-03,2.0,2022,-479.0,1914.4115309261422
616,2022-08-03,2.0,2022,623.0,1447.5815334573897
634,2022-08-03,2.0,2022,-1872.0,3447.3488734162215
641,2022-08-03,2.0,2022,157.0,5369.703354707322
